Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,University,College,Program,Student_Type,Enrollment_Year,Dropout_Reason,Predicted_Target,Prob_Dropout,Prob_Enrolled,Prob_Graduate,Risk_Score,Risk_Label,Engagement_Flag
1,1,1,12,1,1,1,23,14,10,6,0,0,0,1,0,0,20,0,0,7,9,6,12.7,0,0,8,8,7,13.571428571428571,0,13.9,-0.3,0.79,Graduate,Khalifa University,College of Computing & Mathematical Sciences,Data Science,Abroad,2019,,Graduate,0.21006411,0.13058713,0.6593487,0.21006411,Low,Normal
1,12,2,13,1,1,1,22,27,10,10,1,0,0,1,0,0,25,0,0,7,11,7,11.857142857142858,0,0,8,21,5,11.7,0,12.4,0.5,1.79,Enrolled,AUS,College of Arts & Sciences,Computer Science,Expat,2022,,Enrolled,0.27853993,0.37205276,0.3494073,0.27853993,Medium,Normal
1,8,1,12,1,1,1,13,28,6,10,1,0,0,1,0,1,20,0,0,7,7,6,12.333333333333334,0,0,7,7,6,12.333333333333334,0,7.6,2.6,0.32,Graduate,Abu Dhabi University,College of Engineering,Industrial Engineering,Emirati,2019,,Graduate,0.21131481,0.12338205,0.6653032,0.21131481,Low,Normal
1,12,1,10,1,1,1,23,14,10,10,1,0,0,1,0,0,24,0,0,6,9,4,15.75,0,0,6,10,5,16.4,0,9.4,-0.8,-3.12,Enrolled,Zayed University,College of Interdisciplinary Studies,Cultural Studies,Expat,2022,,Graduate,0.26773757,0.36091003,0.37135243,0.26773757,Medium,Normal
1,1,3,14,1,1,1,1,1,6,6,0,0,0,1,0,0,20,0,0,5,6,5,13.333333333333334,0,0,5,6,5,13.2,0,7.6,2.6,0.32,Graduate,UAEU,College of Business & Economics,Business Administration,Emirati,2022,,Graduate,0.22090389,0.15969525,0.61940086,0.22090389,Low,Normal
1,13,1,12,1,1,1,1,14,5,9,1,0,0,1,0,0,21,0,4,7,9,7,14.355555555555554,0,5,8,8,8,13.49375,0,15.5,2.8,-4.06,Graduate,Khalifa University,College of Engineering & Physical Sciences,Nuclear Engineering,Emirati,2022,,Graduate,0.24813533,0.1593343,0.59253037,0.24813533,Medium,Normal
1,15,1,4,1,14,1,22,28,10,10,0,0,1,1,0,1,19,0,0,6,8,6,13.0,0,0,6,11,5,13.0,0,15.5,2.8,-4.06,Graduate,UAEU,College of Engineering,Civil Engineering,Emirati,2020,,Graduate,0.2287254,0.13035706,0.6409176,0.2287254,Low,Normal
1,1,1,15,1,1,1,23,27,10,10,0,0,0,1,0,1,19,0,0,6,6,6,12.833333333333334,0,0,6,6,6,13.5,0,16.2,0.3,-0.92,Graduate,HCT,Faculty of Information Technology,Software Development,Emirati,2020,,Graduate,0.21134837,0.123242825,0.6654088,0.21134837,Low,Normal
1,1,2,14,1,1,1,22,28,10,10,0,0,0,1,0,1,21,0,0,5,5,5,13.2,0,0,5,5,4,13.0,0,9.4,-0.8,-3.12,Graduate,HCT,Faculty of Health Sciences,Health Informatics,Emirati,2022,,Graduate,0.22435145,0.17280929,0.60283923,0.22435145,Low,Normal
1,12,1,12,1,3,1,3,27,3,11,0,0,0,1,0,0,28,0,0,7,9,7,17.005555555555556,0,1,8,9,8,16.582222222222224,0,15.5,2.8,-4.06,Graduate,HCT,Faculty of Business,Logistics & Transport,Emirati,2021,,Graduate,0.24103735,0.13469267,0.62426996,0.24103735,Medium,Normal
1,1,1,10,1,1,1,22,28,10,10,1,0,1,0,0,1,19,0,0,6,8,5,10.6,0,0,6,8,5,11.0,0,10.8,1.4,1.74,Graduate,Zayed University,College of Communication & Media Sciences,Public Relations,Emirati,2021,,Graduate,0.2667594,0.15988493,0.57335573,0.2667594,Medium,Normal
1,1,1,9,1,1,1,22,27,10,7,0,0,0,1,0,1,18,0,0,5,5,5,14.0,0,0,5,6,5,13.6,0,12.4,0.5,1.79,Graduate,Zayed University,College of Interdisciplinary Studies,Cultural Studies,Expat,2021,,Graduate,0.21006411,0.13058713,0.6593487,0.21006411,Low,Normal
5,8,5,12,1,1,1,22,28,6,9,1,0,0,1,0,1,18,0,0,8,8,7,12.114285714285714,0,0,8,8,7,12.114285714285714,0,12.7,3.7,-1.7,Graduate,Abu Dhabi University,College of Arts & Sciences,English Literature,Expat,2020,,Graduate,0.21131481,0.12338205,0.6653032,0.21131481,Low,Normal
1,1,3,12,1,1,1,13,27,8,8,1,0,0,1,0,1,18,0,0,8,8,8,13.05875,0,0,8,8,8,13.05875,0,9.4,-0.8,-3.12,Graduate,Abu Dhabi University,College of Engineering,Civil Engineering,Expat,2019,,Graduate,0.21115641,0.124543525,0.6643001,0.21115641,Low,Normal
1,13,1,12,1,1,1,1,2,10,4,1,0,0,1,0,0,22,0,4,8,8,7,13.285714285714286,0,4,8,8,7,13.285714285714286,0,12.7,3.7,-1.7,Graduate,HCT,Faculty of Business,Business Technology,Emirati,2019,,Graduate,0.21284911,0.12432737,0.66282356,0.21284911,Low,Normal
1,1,1,9,1,1,1,22,27,32,36,1,0,0,1,0,0,19,0,0,5,9,4,11.0,0,0,5,8,3,10.666666666666666,0,12.4,0.5,1.79,Enrolled,UAEU,College of Medicine & Health Sciences,Nursing,Expat,2022,,Enrolled,0.2551026,0.38222829,0.36266914,0.2551026,Medium,Normal
1,1,1,12,1,1,1,13,1,10,6,0,0,0,1,0,1,18,0,0,7,7,7,14.071428571428571,0,0,8,8,8,15.1625,0,13.9,-0.3,0.79,Graduate,Zayed University,College of Interdisciplinary Studies,Liberal Arts,Emirati,2021,,Graduate,0.21134837,0.123242825,0.6654088,0.21134837,Low,Normal
1,8,1,11,1,1,1,22,27,6,7,0,0,0,0,0,0,20,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Dropout,Abu Dhabi University,College of Arts & Sciences,English Literature,Expat,2021,Financial difficulties,Dropout,0.5507986,0.13300812,0.31619328,0.5507986,High,Normal
1,15,1,2,1,14,1,22,27,6,7,0,0,0,0,0,0,26,0,4,9,9,4,11.25,0,3,10,12,3,11.0,0,12.4,0.5,1.79,Dropout,AUS,School of Business Administration,Management Information Systems,Expat,2023,Personal / family reasons,Dropout,0.5461719,0.14029078,0.31353727,0.5461719,High,Normal
1,1,3,5,1,1,1,22,28,10,10,1,0,0,1,0,1,18,0,0,6,6,6,14.0,0,0,6,8,6,13.625,0,10.8,1.4,1.74,Graduate,HCT,Faculty of Information Technology,Network Engineering,Emirati,2019,,Graduate,0.21134837,0.123242825,0.6654088,0.21134837,Low,Normal
1,1,1,11,1,1,1,1,28,5,10,1,0,0,1,0,1,21,0,0,6,8,6,12.166666666666666,0,0,6,11,3,11.666666666666666,0,10.8,1.4,1.74,Dropout,HCT,Faculty of Health Sciences,Dental Hygiene,Emirati,2019,Left the country,Graduate,0.39680323,0.18196718,0.4212296,0.39680323,Medium,Normal
1,8,4,12,1,1,1,23,27,4,4,1,0,0,1,0,0,18,0,0,8,8,7,13.297142857142855,0,0,8,8,7,13.297142857142855,0,10.8,1.4,1.74,Graduate,UAEU,College of Medicine & Health Sciences,Nursing,Expat,2021,,Graduate,0.21134305,0.123769686,0.66488725,0.21134305,Low,Normal
1,1,1,6,1,1,1,13,14,5,7,1,0,0,1,0,0,20,0,0,6,14,6,13.923076923076923,0,0,6,9,6,14.25,0,15.5,2.8,-4.06,Graduate,Zayed University,College of Education,Special Education,Emirati,2020,,Graduate,0.2104425,0.131173,0.65838444,0.2104425,Low,Normal
1,1,6,12,1,1,1,23,14,6,7,1,0,0,1,0,0,18,0,0,7,11,7,13.37,0,0,8,13,7,12.833333333333334,0,15.5,2.8,-4.06,Graduate,AUS,College of Arts & Sciences,Psychology,Expat,2020,,Graduate,0.22420885,0.13476811,0.64102304,0.22420885,Low,Normal
1,8,6,9,1,1,1,13,28,8,10,0,0,0,1,0,1,19,0,0,5,5,5,12.4,0,0,5,8,3,11.0,0,12.7,3.7,-1.7,Enrolled,Khalifa University,College of Engineering & Physical Sciences,Biomedical Engineering,Emirati,2023,,Enrolled,0.27349362,0.37465513,0.35185125,0.27349362,Medium,Normal
1,1,1,14,1,1,1,1,1,3,3,1,0,0,1,0,0,20,0,0,5,5,4,15.0,0,0,5,5,4,13.75,0,7.6,2.6,0.32,Dropout,Khalifa University,College of Medicine,Pharmacology,Expat,2021,Academic failure,Graduate,0.39916354,0.18099946,0.419837,0.39916354,Medium,Normal
1,1,1,16,1,1,1,13,14,10,6,0,0,1,1,0,1,18,0,0,6,6,6,13.333333333333334,0,0,6,7,6,12.571428571428571,0,12.7,3.7,-1.7,Graduate,Khalifa University,College of Medicine,Medicine,Expat,2020,,Graduate,0.22995016,0.12535428,0.6446956,0.22995016,Low,Normal
1,7,2,9,1,1,1,22,27,10,10,1,0,0,1,0,1,20,0,0,5,8,3,12.0,0,0,5,9,4,12.625,0,10.8,1.4,1.74,Enrolled,HCT,Faculty of Business,Business Technology,Emirati,2023,,Enrolled,0.25526953,0.3821426,0.36258784,0.25526953,Medium,Normal
1,1,2,3,0,1,1,13,9,1,1,1,0,0,1,0,0,22,0,0,6,7,5,13.4,0,0,6,9,5,12.2,0,7.6,2.6,0.32,Graduate,AUS,College of Arts & Sciences,Mass Communication,Expat,2020,,Graduate,0.2114749,0.12322306,0.66530204,0.2114749,Low,Normal
1,1,1,2,1,1,1,13,28,5,6,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Enrolled,Zayed University,College of Education,Special Education,Expat,2023,,Graduate,0.25367227,0.3359695,0.41035825,0.25367227,Medium,Normal
1,16,1,17,0,1,1,13,28,6,8,0,0,0,1,0,0,21,0,1,5,9,4,11.5,0,1,5,5,5,11.4,0,8.9,1.4,3.51,Graduate,Khalifa University,College of Engineering & Physical Sciences,Aerospace Engineering,Abroad,2022,,Graduate,0.25218436,0.16492623,0.5828894,0.25218436,Medium,Normal
1,9,2,16,1,1,1,1,1,10,1,0,0,0,1,0,0,18,0,0,7,12,6,12.0,0,0,7,11,6,12.166666666666666,0,13.9,-0.3,0.79,Enrolled,HCT,Faculty of Business,Logistics & Transport,Emirati,2020,,Graduate,0.2743918,0.35164195,0.37396625,0.2743918,Medium,Normal
1,1,1,12,1,1,1,13,14,5,5,0,0,0,1,0,0,18,0,0,8,8,7,13.485714285714284,0,0,8,8,7,13.485714285714284,0,12.7,3.7,-1.7,Graduate,Abu Dhabi University,College of Business Administration,Supply Chain Management,Emirati,2019,,Graduate,0.2114212,0.124695204,0.66388357,0.2114212,Low,Normal
1,1,1,5,1,1,1,10,14,5,6,0,1,0,1,0,1,18,0,0,6,6,6,12.0,0,0,6,8,6,11.285714285714286,0,8.9,1.4,3.51,Graduate,UAEU,College of Engineering,Electrical Engineering,Emirati,2020,,Graduate,0.21115641,0.124543525,0.6643001,0.21115641,Low,Normal
1,8,1,2,1,1,1,22,27,10,2,1,0,0,1,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Dropout,Abu Dhabi University,College of Arts & Sciences,English Literature,Expat,2020,Financial difficulties,Dropout,0.5335382,0.13985667,0.32660508,0.5335382,High,Normal
1,8,3,9,1,1,1,1,14,4,6,1,0,0,1,0,0,19,0,0,5,7,3,10.333333333333334,0,0,5,11,3,14.428571428571429,0,10.8,1.4,1.74,Enrolled,UAEU,College of Medicine & Health Sciences,Nursing,Abroad,2021,,Enrolled,0.28047937,0.3710526,0.348468,0.28047937,Medium,Normal
1,1,1,12,1,1,1,23,1,10,5,1,0,0,1,0,0,19,0,0,7,10,5,12.94,0,0,7,7,5,13.76,0,16.2,0.3,-0.92,Enrolled,UAEU,College of Engineering,Electrical Engineering,Expat,2022,,Enrolled,0.2749113,0.37392405,0.35116467,0.2749113,Medium,Normal
1,1,3,12,1,1,1,1,27,8,8,1,0,0,1,0,0,19,0,0,8,11,7,13.258571428571427,0,0,8,11,7,13.258571428571427,0,10.8,1.4,1.74,Graduate,HCT,Faculty of Business,Business Technology,Emirati,2022,,Graduate,0.22794393,0.1808616,0.59119445,0.22794393,Low,Normal
1,1,1,9,1,1,1,1,2,11,11,1,0,0,1,0,0,19,0,0,5,9,4,12.25,0,0,5,10,4,12.0,0,8.9,1.4,3.51,Enrolled,UAEU,College of Engineering,Civil Engineering,Emirati,2023,,Enrolled,0.26529002,0.37888566,0.3558243,0.26529002,Medium,Normal
1,8,1,11,1,1,1,23,27,10,8,1,0,0,0,0,0,19,0,0,6,9,3,11.666666666666666,0,0,6,15,1,10.0,0,10.8,1.4,1.74,Dropout,UAEU,College of Medicine & Health Sciences,Medicine,Expat,2020,Work commitment,Dropout,0.5507986,0.13300812,0.31619328,0.5507986,High,Normal
1,7,4,11,1,1,1,23,27,10,8,1,0,0,1,0,1,21,0,0,6,7,6,13.571428571428571,0,0,6,6,6,12.5,0,8.9,1.4,3.51,Graduate,UAEU,College of Engineering,Computer Engineering,Emirati,2021,,Graduate,0.21131481,0.12338205,0.6653032,0.21131481,Low,Normal
1,1,2,15,1,1,14,1,27,10,8,0,0,0,1,0,1,20,1,0,6,9,5,11.8,0,0,6,9,5,11.833333333333334,0,15.5,2.8,-4.06,Graduate,HCT,Faculty of Business,Business Technology,Abroad,2021,,Graduate,0.22777754,0.18175268,0.5904698,0.22777754,Low,Normal
1,1,1,9,1,1,1,13,14,4,10,1,0,0,1,0,1,20,0,0,5,7,5,14.2,0,0,5,7,5,13.285714285714286,0,11.1,0.6,2.02,Graduate,Khalifa University,College of Engineering & Physical Sciences,Aerospace Engineering,Emirati,2022,,Graduate,0.21694298,0.15066643,0.63239056,0.21694298,Low,Normal
1,12,1,17,0,12,1,22,27,10,10,0,0,0,1,0,0,41,0,0,5,8,5,11.0,0,0,5,6,5,11.8,1,7.6,2.6,0.32,Graduate,UAEU,College of Engineering,Civil Engineering,Expat,2019,,Graduate,0.21533293,0.13352095,0.6511461,0.21533293,Low,Normal
4,4,1,12,1,15,1,22,27,4,4,1,0,0,1,0,0,32,0,0,7,16,4,13.625,0,0,7,8,7,12.6375,0,12.4,0.5,1.79,Enrolled,Zayed University,College of Interdisciplinary Studies,Cultural Studies,Emirati,2022,,Enrolled,0.27481326,0.36894757,0.35623914,0.27481326,Medium,Normal
1,8,3,12,1,1,1,23,1,10,6,1,0,0,1,0,0,18,0,0,8,8,7,14.652857142857142,0,0,8,8,7,14.652857142857142,0,10.8,1.4,1.74,Graduate,Khalifa University,College of Medicine,Pharmacology,Emirati,2023,,Graduate,0.21134305,0.123769686,0.66488725,0.21134305,Low,Normal
4,12,1,3,0,1,1,22,27,4,5,0,0,0,1,0,1,35,0,0,6,9,6,11.333333333333334,0,0,6,6,6,11.333333333333334,0,15.5,2.8,-4.06,Graduate,UAEU,College of Engineering,Electrical Engineering,Emirati,2022,,Graduate,0.22271787,0.16135238,0.6159297,0.22271787,Low,Normal
1,12,1,12,1,1,1,22,27,10,10,0,0,1,0,0,0,32,0,0,7,12,4,13.7,0,0,7,7,0,0.0,0,16.2,0.3,-0.92,Dropout,UAEU,College of Business & Economics,Business Administration,Emirati,2019,Financial difficulties,Dropout,0.5507986,0.13300812,0.31619328,0.5507986,High,Normal
1,12,1,3,0,15,1,13,27,6,10,0,0,0,1,0,0,37,0,7,11,11,11,13.727272727272728,0,4,8,8,8,14.75,0,12.4,0.5,1.79,Graduate,Abu Dhabi University,College of Engineering,Civil Engineering,Expat,2019,,Graduate,0.21134837,0.123242825,0.6654088,0.21134837,Low,Normal
2,12,2,9,1,3,1,3,27,10,10,0,0,0,1,0,0,30,0,4,7,9,7,11.75,0,3,8,12,7,11.142857142857142,0,12.7,3.7,-1.7,Dropout,Khalifa University,College of Medicine,Biomedical Research,Expat,2021,Left the country,Dropout,0.40307698,0.19586119,0.40106183,0.40307698,Medium,Normal
1,14,2,15,1,1,1,13,14,1,1,0,0,0,1,1,0,23,0,0,6,9,6,12.333333333333334,0,0,6,11,5,13.0,0,7.6,2.6,0.32,Graduate,HCT,Faculty of Information Technology,Software Development,Emirati,2021,,Graduate,0.23666106,0.13457878,0.62876016,0.23666106,Low,Normal
1,8,2,15,1,1,1,3,1,3,8,1,0,0,1,0,1,20,0,0,6,6,6,14.0,0,0,6,7,6,13.857142857142858,0,15.5,2.8,-4.06,Dropout,Khalifa University,College of Engineering & Physical Sciences,Biomedical Engineering,Emirati,2019,Personal / family reasons,Graduate,0.35999307,0.14850077,0.49150613,0.35999307,Medium,Normal
1,1,1,14,1,1,1,13,27,6,8,0,0,0,1,1,0,21,0,0,5,7,4,11.5,0,0,5,6,4,11.75,0,9.4,-0.8,-3.12,Graduate,UAEU,College of Business & Economics,Economics,Expat,2023,,Graduate,0.26388845,0.2589085,0.47720304,0.26388845,Medium,Normal
1,1,1,9,1,1,1,23,14,6,8,0,0,0,1,1,0,19,0,0,5,6,5,11.2,0,0,5,5,5,13.2,0,12.4,0.5,1.79,Graduate,HCT,Faculty of Information Technology,Software Development,Emirati,2021,,Graduate,0.21434978,0.132897,0.65275323,0.21434978,Low,Normal
1,8,4,12,1,1,1,1,14,5,4,1,0,0,1,1,1,18,0,0,8,8,7,15.07,0,0,8,8,7,15.07,0,10.8,1.4,1.74,Graduate,Zayed University,College of Interdisciplinary Studies,Environmental Studies,Emirati,2019,,Graduate,0.21134837,0.123242825,0.6654088,0.21134837,Low,Normal
1,13,1,7,1,1,1,19,24,1,1,0,0,0,1,1,0,18,0,0,5,6,1,10.0,0,0,5,7,1,12.0,0,10.8,1.4,1.74,Dropout,AUS,School of Engineering,Chemical Engineering,Expat,2020,Financial difficulties,Dropout,0.5504279,0.13359156,0.3159805,0.5504279,High,Normal
1,12,1,17,0,1,1,1,1,5,11,0,0,0,1,1,0,24,0,0,5,5,4,12.0,0,0,5,6,5,12.666666666666666,0,12.4,0.5,1.79,Enrolled,Khalifa University,College of Medicine,Pharmacology,Expat,2023,,Graduate,0.2728019,0.3613053,0.36589274,0.2728019,Medium,Normal
1,9,1,14,1,1,1,1,27,10,10,1,0,0,1,1,0,22,0,0,6,11,4,13.0,0,0,6,11,4,12.6,0,12.7,3.7,-1.7,Graduate,HCT,Faculty of Health Sciences,Medical Laboratory,Emirati,2020,,Graduate,0.2925709,0.18290536,0.5245238,0.2925709,Medium,Normal
1,8,4,11,1,1,1,13,1,6,6,1,0,0,1,1,0,18,0,0,6,7,4,11.0,0,0,6,7,3,11.25,0,16.2,0.3,-0.92,Dropout,Khalifa University,College of Computing & Mathematical Sciences,Data Science,Expat,2019,Transferred to another university,Dropout,0.49807233,0.16697799,0.33494967,0.49807233,High,Normal
1,7,2,10,1,1,1,22,27,6,7,1,0,0,1,0,0,18,0,0,6,8,6,13.571428571428571,0,0,6,11,5,12.166666666666666,0,9.4,-0.8,-3.12,Graduate,HCT,Faculty of Business,Logistics & Transport,Expat,2019,,Graduate,0.20993997,0.12958692,0.66047317,0.20993997,Low,Normal
1,1,2,5,1,1,17,2,1,10,2,1,0,0,1,1,0,21,1,0,6,7,5,14.6,0,0,6,6,5,14.2,0,16.2,0.3,-0.92,Graduate,AUS,College of Arts & Sciences,Computer Science,Expat,2022,,Graduate,0.21025829,0.1297834,0.65995824,0.21025829,Low,Normal
4,12,1,12,1,1,1,22,27,10,10,0,0,1,1,0,0,38,0,0,7,13,3,11.833333333333334,0,0,7,14,2,10.0,0,16.2,0.3,-0.92,Dropout,AUS,School of Engineering,Architecture,Emirati,2021,Financial difficulties,Dropout,0.5497669,0.13463213,0.31560102,0.5497669,High,Normal
1,9,1,13,1,1,1,23,27,10,10,0,0,0,1,0,1,19,0,0,7,11,7,12.625,0,0,8,11,8,12.5125,0,12.7,3.7,-1.7,Graduate,AUS,College of Arts & Sciences,Psychology,Emirati,2019,,Graduate,0.21134837,0.123242825,0.6654088,0.21134837,Low,Normal
6,12,1,12,1,1,1,22,27,10,10,0,0,0,1,0,0,36,0,0,7,12,4,11.5,0,0,7,14,3,12.333333333333334,0,16.2,0.3,-0.92,Dropout,Khalifa University,College of Engineering & Physical Sciences,Biomedical Engineering,Expat,2020,Left the country,Dropout,0.49452648,0.18418022,0.32129332,0.49452648,High,Normal
1,7,1,6,1,1,1,1,1,10,10,1,0,0,1,0,0,18,0,0,5,8,4,13.25,1,0,5,10,4,10.5,0,12.7,3.7,-1.7,Graduate,UAEU,College of Business & Economics,Accounting,Expat,2019,,Graduate,0.25325215,0.16500564,0.58174217,0.25325215,Medium,Normal
1,1,3,12,1,1,1,13,14,6,6,1,0,0,1,0,0,19,0,0,7,9,7,12.60625,0,0,8,12,6,11.9,0,12.4,0.5,1.79,Graduate,UAEU,College of Business & Economics,Economics,Expat,2020,,Graduate,0.23347819,0.18104598,0.5854758,0.23347819,Low,Normal
1,17,1,6,1,16,1,13,28,10,10,0,0,1,0,0,0,21,0,7,10,15,8,13.75,0,4,9,17,5,13.2,0,8.9,1.4,3.51,Dropout,UAEU,College of Engineering,Electrical Engineering,Expat,2020,Transferred to another university,Dropout,0.51501715,0.1686739,0.31630892,0.51501715,High,Normal
1,1,2,12,1,1,1,13,28,30,43,1,0,0,1,0,0,19,0,0,7,10,6,13.598333333333334,0,0,8,11,6,11.933333333333332,0,11.1,0.6,2.02,Enrolled,UAEU,College of Engineering,Computer Engineering,Emirati,2022,,Enrolled,0.25461194,0.38149312,0.36389497,0.25461194,Medium,Normal
1,1,1,10,1,1,1,13,14,10,10,0,0,0,1,0,1,18,0,0,6,11,5,11.142857142857142,0,0,6,8,6,12.285714285714286,0,16.2,0.3,-0.92,Graduate,Khalifa University,College of Computing & Mathematical Sciences,Applied Mathematics,Expat,2019,,Graduate,0.21131481,0.12338205,0.6653032,0.21131481,Low,Normal
2,4,1,12,1,3,1,22,14,10,8,1,0,0,1,0,0,45,0,7,11,11,11,12.7,0,6,10,12,10,12.96818181818182,0,13.9,-0.3,0.79,Enrolled,HCT,Faculty of Health Sciences,Dental Hygiene,Emirati,2022,,Graduate,0.26099923,0.33477086,0.40422994,0.26099923,Medium,Normal
1,8,1,9,1,1,1,22,27,10,8,1,0,0,1,0,0,20,0,0,5,9,1,10.0,0,0,5,10,1,11.0,0,7.6,2.6,0.32,Dropout,Abu Dhabi University,College of Arts & Sciences,English Literature,Abroad,2022,Left the country,Dropout,0.4131425,0.25236064,0.3344969,0.4131425,Medium,Normal
1,8,1,11,1,1,1,13,1,6,8,1,0,1,1,0,0,18,0,0,6,8,6,11.666666666666666,0,0,6,10,4,11.5,0,13.9,-0.3,0.79,Graduate,UAEU,College of Medicine & Health Sciences,Public Health,Expat,2021,,Graduate,0.3030225,0.19421813,0.5027594,0.3030225,Medium,Normal
1,1,1,14,1,1,1,1,14,5,5,0,0,0,1,0,1,18,0,0,6,8,6,14.0,0,0,6,7,6,13.142857142857142,0,11.1,0.6,2.02,Graduate,Zayed University,College of Interdisciplinary Studies,Environmental Studies,Emirati,2021,,Graduate,0.21603161,0.12721653,0.6567519,0.21603161,Low,Normal
1,4,2,8,1,3,1,19,24,1,1,0,0,0,1,0,0,25,0,0,5,9,0,0.0,4,0,5,9,0,0.0,3,10.8,1.4,1.74,Dropout,HCT,Faculty of Health Sciences,Medical Laboratory,Emirati,2019,Academic failure,Dropout,0.5507986,0.13300812,0.31619328,0.5507986,High,Normal
1,1,6,12,1,1,1,1,1,5,5,1,0,0,1,0,0,19,0,0,8,9,7,12.04142857142857,0,0,8,9,7,12.04142857142857,0,10.8,1.4,1.74,Graduate,HCT,Faculty of Business,Human Resources,Emirati,2020,,Graduate,0.21025205,0.12953573,0.6602123,0.21025205,Low,Normal
1,1,1,2,1,1,1,13,14,8,8,1,0,0,1,0,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Graduate,Abu Dhabi University,College of Business Administration,Entrepreneurship,Emirati,2020,,Graduate,0.24212757,0.1278759,0.62999654,0.24212757,Medium,Normal
1,4,1,11,1,15,1,1,1,4,7,0,0,0,1,0,0,39,0,12,13,14,13,13.76923076923077,0,9,12,16,12,14.583333333333334,0,13.9,-0.3,0.79,Graduate,Abu Dhabi University,College of Business Administration,Entrepreneurship,Expat,2022,,Graduate,0.22461478,0.13521573,0.6401695,0.22461478,Low,Normal
2,12,1,4,1,1,1,23,27,10,10,0,0,0,1,0,0,29,0,13,18,20,18,15.444444444444445,0,11,13,13,13,15.307692307692308,0,15.5,2.8,-4.06,Graduate,Abu Dhabi University,College of Engineering,Electrical Engineering,Expat,2019,,Graduate,0.2114948,0.123219945,0.6652853,0.2114948,Low,Normal
1,8,1,16,1,1,1,13,14,5,8,1,0,0,1,0,0,18,0,0,7,9,6,11.5,0,0,7,8,7,12.714285714285714,0,13.9,-0.3,0.79,Enrolled,UAEU,College of Engineering,Computer Engineering,Emirati,2023,,Enrolled,0.27193353,0.372518,0.35554847,0.27193353,Medium,Normal
1,4,1,5,1,3,1,22,2,10,4,0,0,0,0,0,0,23,0,0,3,3,2,10.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout,AUS,School of Business Administration,Management Information Systems,Expat,2019,Financial difficulties,Dropout,0.5507986,0.13300812,0.31619328,0.5507986,High,Normal
1,13,1,16,1,1,1,1,27,6,6,1,0,0,1,0,0,21,0,0,6,8,4,12.25,0,0,6,13,3,10.333333333333334,0,12.7,3.7,-1.7,Dropout,Zayed University,College of Education,Special Education,Expat,2019,Personal / family reasons,Dropout,0.5159891,0.16613136,0.3178795,0.5159891,High,Normal
1,1,1,10,1,1,1,1,14,5,5,0,0,0,0,0,0,18,0,0,6,6,6,14.5,0,0,6,6,6,15.166666666666666,0,10.8,1.4,1.74,Graduate,AUS,School of Engineering,Mechanical Engineering,Emirati,2022,,Graduate,0.24946617,0.1308397,0.6196941,0.24946617,Medium,Normal
1,4,1,6,1,15,1,1,14,6,6,1,0,0,1,0,0,23,0,0,6,7,6,15.571428571428571,0,0,6,8,6,16.375,0,12.4,0.5,1.79,Graduate,Zayed University,College of Education,Educational Technology,Emirati,2020,,Graduate,0.21178865,0.12317403,0.66503733,0.21178865,Low,Normal
1,1,1,8,1,1,1,1,14,5,5,0,0,0,1,0,0,18,0,0,6,7,6,15.571428571428571,0,0,6,7,6,14.714285714285714,0,11.1,0.6,2.02,Graduate,HCT,Faculty of Health Sciences,Health Informatics,Emirati,2021,,Graduate,0.21183059,0.12403335,0.66413605,0.21183059,Low,Normal
2,12,1,3,0,12,1,22,27,5,9,0,0,0,1,0,0,32,0,0,6,8,5,13.8,0,0,6,7,6,12.166666666666666,0,9.4,-0.8,-3.12,Graduate,HCT,Faculty of Information Technology,Cybersecurity,Emirati,2020,,Graduate,0.21131481,0.12338205,0.6653032,0.21131481,Low,Normal
2,12,2,9,1,1,1,13,27,10,8,0,0,1,0,0,0,29,0,0,5,8,3,10.666666666666666,0,0,5,14,2,14.8,0,10.8,1.4,1.74,Dropout,Khalifa University,College of Computing & Mathematical Sciences,Data Science,Emirati,2020,Academic failure,Dropout,0.5507042,0.13315672,0.3161391,0.5507042,High,Normal
