Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,University,College,Program,Student_Type,Enrollment_Year,Dropout_Reason,Predicted_Target,Prob_Dropout,Prob_Enrolled,Prob_Graduate,Risk_Score,Risk_Label,Engagement_Flag
1,8,1,6,1,1,1,23,14,12,12,0,0,0,1,0,0,19,0,0,5,7,3,12.0,0,0,5,7,5,13.2,0,7.6,2.6,0.32,Graduate,UAEU,College of Business & Economics,Economics,Abroad,2022,,Graduate,0.22914836,0.1524321,0.6184196,0.22914836,Low,Normal
1,8,1,15,1,1,1,23,28,10,9,1,0,0,1,0,1,18,0,0,6,6,6,12.833333333333334,0,0,6,7,6,12.285714285714286,0,15.5,2.8,-4.06,Graduate,AUS,School of Business Administration,Marketing,Emirati,2021,,Graduate,0.21171229,0.12437895,0.6639088,0.21171229,Low,Normal
1,1,3,11,1,1,1,22,27,10,4,1,0,0,1,0,0,19,0,0,6,12,6,11.666666666666666,0,0,6,14,3,12.0,0,7.6,2.6,0.32,Graduate,UAEU,College of Medicine & Health Sciences,Public Health,Expat,2020,,Graduate,0.24780187,0.17793633,0.5742618,0.24780187,Medium,Normal
1,1,4,13,1,1,1,22,1,6,5,0,0,0,1,0,0,19,0,0,7,9,7,12.1625,0,0,8,8,8,13.825,0,13.9,-0.3,0.79,Graduate,UAEU,College of Medicine & Health Sciences,Public Health,Expat,2022,,Graduate,0.24710163,0.16117553,0.5917228,0.24710163,Medium,Normal
1,1,2,14,1,1,1,13,1,10,4,1,0,0,1,0,0,18,0,0,6,6,6,13.833333333333334,0,0,6,11,6,14.555555555555555,0,10.8,1.4,1.74,Graduate,Abu Dhabi University,College of Engineering,Industrial Engineering,Expat,2019,,Graduate,0.21175687,0.1241946,0.66404855,0.21175687,Low,Normal
1,1,1,12,1,1,1,3,14,3,9,0,0,0,1,0,0,19,0,0,7,12,4,12.45,0,0,7,11,5,11.7,0,16.2,0.3,-0.92,Enrolled,HCT,Faculty of Health Sciences,Dental Hygiene,Emirati,2023,,Enrolled,0.27235186,0.3753586,0.35228956,0.27235186,Medium,Normal
1,15,1,14,1,14,1,22,1,10,5,0,0,0,1,0,1,20,0,2,6,9,6,12.125,0,2,6,7,6,13.571428571428571,0,11.1,0.6,2.02,Graduate,AUS,School of Engineering,Architecture,Expat,2019,,Graduate,0.21164106,0.124212846,0.6641461,0.21164106,Low,Normal
1,8,1,14,1,1,1,1,14,5,9,1,0,0,1,0,0,20,0,0,6,8,5,13.4,0,0,6,10,4,13.0,0,12.7,3.7,-1.7,Enrolled,Zayed University,College of Communication & Media Sciences,Public Relations,Emirati,2020,,Graduate,0.27074435,0.30097312,0.42828256,0.27074435,Medium,Normal
1,8,1,4,1,1,1,22,27,5,7,0,0,1,1,0,0,20,0,0,6,8,6,13.333333333333334,0,0,6,8,5,14.0,0,11.1,0.6,2.02,Enrolled,UAEU,College of Medicine & Health Sciences,Public Health,Emirati,2021,,Graduate,0.24991709,0.31084457,0.43923828,0.24991709,Medium,Normal
1,12,1,17,0,3,1,22,27,10,10,0,0,0,1,0,0,29,0,10,15,15,11,11.454545454545457,0,9,13,16,11,11.545454545454543,0,10.8,1.4,1.74,Dropout,AUS,School of Engineering,Mechanical Engineering,Expat,2022,Personal / family reasons,Dropout,0.45324737,0.1640629,0.3826897,0.45324737,Medium,Normal
1,8,1,16,1,1,1,23,10,8,1,0,0,0,0,0,1,20,0,0,6,10,4,12.0,0,0,6,14,3,10.0,0,7.6,2.6,0.32,Dropout,Zayed University,College of Communication & Media Sciences,Digital Media,Abroad,2022,Left the country,Dropout,0.5528852,0.13347258,0.3136423,0.5528852,High,Normal
4,12,1,16,1,1,1,22,1,10,11,0,0,1,0,0,0,31,0,0,7,8,6,12.666666666666666,0,0,7,9,5,12.6,0,8.9,1.4,3.51,Dropout,Zayed University,College of Education,Early Childhood Education,Emirati,2022,Left the country,Dropout,0.4775676,0.19344723,0.32898515,0.4775676,High,Normal
1,8,1,14,1,1,1,13,27,8,5,0,1,0,1,0,0,20,0,0,6,7,6,12.666666666666666,0,0,6,9,6,13.77777777777778,0,10.8,1.4,1.74,Graduate,Abu Dhabi University,College of Arts & Sciences,Interior Design,Expat,2022,,Graduate,0.2349665,0.1799145,0.585119,0.2349665,Low,Normal
1,8,1,4,1,1,1,23,27,10,10,1,0,0,1,0,0,21,0,12,18,22,18,11.88888888888889,1,11,13,13,13,11.461538461538462,0,15.5,2.8,-4.06,Graduate,Zayed University,College of Education,Educational Technology,Expat,2019,,Graduate,0.2118982,0.12314874,0.66495305,0.2118982,Low,Normal
1,4,1,8,1,3,1,13,28,10,10,1,0,0,1,0,0,23,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,Dropout,HCT,Faculty of Business,Human Resources,Emirati,2019,Work commitment,Dropout,0.5542794,0.1318766,0.31384403,0.5542794,High,Normal
1,8,5,5,1,1,1,13,28,6,8,0,0,1,0,0,0,21,0,0,6,6,4,13.0,0,0,6,8,4,11.6,0,10.8,1.4,1.74,Dropout,Khalifa University,College of Computing & Mathematical Sciences,Computer Science,Emirati,2021,Financial difficulties,Dropout,0.5160478,0.15925553,0.32469666,0.5160478,High,Normal
1,4,1,12,1,15,1,1,1,10,5,0,0,0,1,0,0,24,0,4,7,7,7,16.885714285714283,0,3,8,9,8,15.744444444444444,0,16.2,0.3,-0.92,Graduate,Abu Dhabi University,College of Engineering,Civil Engineering,Expat,2021,,Graduate,0.23514594,0.12390302,0.6409511,0.23514594,Low,Normal
1,12,1,3,0,1,1,1,1,5,5,0,0,0,1,0,0,27,0,0,6,6,6,12.5,0,1,6,6,6,12.333333333333334,0,15.5,2.8,-4.06,Graduate,Zayed University,College of Education,Special Education,Emirati,2020,,Graduate,0.22542013,0.12537335,0.64920646,0.22542013,Low,Normal
1,1,1,12,1,1,1,1,27,4,9,0,0,0,1,0,1,18,0,0,7,9,7,13.055555555555555,0,0,8,8,8,15.8125,0,13.9,-0.3,0.79,Graduate,Abu Dhabi University,College of Business Administration,Entrepreneurship,Emirati,2019,,Graduate,0.2118982,0.12314874,0.66495305,0.2118982,Low,Normal
1,1,3,2,1,1,1,7,1,7,7,1,0,0,0,0,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,Khalifa University,College of Engineering & Physical Sciences,Aerospace Engineering,Expat,2019,Personal / family reasons,Dropout,0.5307187,0.13507164,0.33420965,0.5307187,High,Normal
1,8,1,8,1,1,1,13,3,4,3,1,0,1,1,0,1,19,0,0,5,7,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,Abu Dhabi University,College of Business Administration,Entrepreneurship,Emirati,2021,Left the country,Dropout,0.527035,0.15672077,0.31624424,0.527035,High,Normal
1,1,6,12,1,1,1,23,14,8,8,1,0,0,1,0,1,19,0,0,8,8,7,12.355714285714283,0,0,8,8,7,12.355714285714283,0,10.8,1.4,1.74,Graduate,UAEU,College of Business & Economics,Business Administration,Expat,2020,,Graduate,0.2118982,0.12314874,0.66495305,0.2118982,Low,Normal
1,8,1,6,1,1,1,13,28,32,44,0,0,0,1,0,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,Dropout,Zayed University,College of Education,Special Education,Emirati,2019,Financial difficulties,Dropout,0.5271705,0.154305,0.31852445,0.5271705,High,Normal
1,14,3,12,1,1,1,23,27,7,6,1,0,0,1,0,1,18,0,0,7,8,5,11.98,0,0,7,8,5,11.98,0,7.6,2.6,0.32,Enrolled,HCT,Faculty of Business,Business Technology,Expat,2022,,Enrolled,0.25793982,0.38086012,0.36120006,0.25793982,Medium,Normal
1,1,2,16,1,1,1,22,27,29,41,1,0,1,1,0,1,20,0,0,7,7,7,13.857142857142858,0,0,7,8,7,12.571428571428571,0,8.9,1.4,3.51,Graduate,HCT,Faculty of Business,Logistics & Transport,Emirati,2021,,Graduate,0.22252895,0.1632494,0.61422163,0.22252895,Low,Normal
2,1,1,3,0,1,1,1,27,5,8,1,0,0,1,0,0,24,0,0,6,9,5,13.0,0,0,6,6,6,14.166666666666666,0,9.4,-0.8,-3.12,Graduate,Zayed University,College of Education,Special Education,Emirati,2019,,Graduate,0.2118982,0.12314874,0.66495305,0.2118982,Low,Normal
1,1,1,5,1,1,1,1,1,2,2,1,0,0,1,0,0,20,0,0,6,6,6,12.833333333333334,0,0,6,10,6,11.166666666666666,0,12.4,0.5,1.79,Graduate,Abu Dhabi University,College of Engineering,Civil Engineering,Expat,2020,,Graduate,0.21354675,0.13100298,0.6554503,0.21354675,Low,Normal
1,8,3,9,1,1,1,1,14,6,8,0,0,0,1,0,0,20,0,0,5,11,4,11.0,0,0,5,7,5,13.2,0,12.4,0.5,1.79,Enrolled,Abu Dhabi University,College of Arts & Sciences,English Literature,Expat,2021,,Graduate,0.232192,0.29889905,0.46890897,0.232192,Low,Normal
1,1,1,12,1,1,1,13,27,10,10,1,0,0,1,0,1,19,0,0,8,8,7,12.357142857142858,0,0,8,8,7,12.357142857142858,0,12.7,3.7,-1.7,Graduate,AUS,School of Engineering,Mechanical Engineering,Abroad,2020,,Graduate,0.2118982,0.12314874,0.66495305,0.2118982,Low,Normal
1,1,6,12,1,1,1,1,27,10,10,1,0,0,1,0,1,18,0,0,8,8,7,13.857142857142858,0,0,8,8,7,13.857142857142858,0,12.7,3.7,-1.7,Graduate,Zayed University,College of Education,Educational Technology,Emirati,2019,,Graduate,0.21725026,0.122312434,0.66043735,0.21725026,Low,Normal
1,8,2,10,1,3,1,22,27,8,9,1,0,0,1,0,1,20,0,0,6,6,6,12.333333333333334,0,0,6,6,6,10.666666666666666,0,9.4,-0.8,-3.12,Graduate,Zayed University,College of Interdisciplinary Studies,Cultural Studies,Emirati,2020,,Graduate,0.21164106,0.124212846,0.6641461,0.21164106,Low,Normal
1,8,1,12,1,1,1,22,27,10,9,1,0,0,1,0,0,20,0,0,7,8,7,12.847142857142858,0,0,8,10,8,13.788888888888888,0,16.2,0.3,-0.92,Graduate,AUS,College of Arts & Sciences,Psychology,Expat,2021,,Graduate,0.22598429,0.15073976,0.623276,0.22598429,Low,Normal
1,8,2,12,1,1,1,13,27,5,8,1,0,0,1,0,1,19,0,0,7,9,6,12.339999999999998,0,0,8,9,8,13.01875,0,11.1,0.6,2.02,Graduate,UAEU,College of Medicine & Health Sciences,Medicine,Emirati,2021,,Graduate,0.22477078,0.12789284,0.64733636,0.22477078,Low,Normal
1,15,1,6,1,14,1,3,1,3,4,1,0,0,1,0,0,19,0,0,6,10,5,12.666666666666666,0,0,6,19,4,11.75,0,12.4,0.5,1.79,Enrolled,UAEU,College of Business & Economics,Accounting,Expat,2023,,Enrolled,0.2594427,0.38201782,0.3585395,0.2594427,Medium,Normal
1,1,1,15,1,1,1,3,14,5,6,1,0,0,1,0,0,20,0,0,6,6,6,13.833333333333334,0,0,6,6,6,12.5,0,12.7,3.7,-1.7,Graduate,Khalifa University,College of Engineering & Physical Sciences,Aerospace Engineering,Emirati,2020,,Graduate,0.21163145,0.124713294,0.6636553,0.21163145,Low,Normal
1,8,2,9,1,1,1,1,28,5,4,1,0,0,1,0,0,19,0,0,5,15,2,10.75,0,0,5,11,2,10.0,0,13.9,-0.3,0.79,Dropout,HCT,Faculty of Information Technology,Network Engineering,Expat,2022,Financial difficulties,Dropout,0.47084793,0.2006138,0.3285382,0.47084793,High,Normal
1,8,5,16,1,1,1,23,28,10,8,1,0,0,1,0,0,19,0,0,6,11,4,13.25,0,0,6,10,4,10.25,0,9.4,-0.8,-3.12,Dropout,Abu Dhabi University,College of Engineering,Industrial Engineering,Expat,2022,Left the country,Dropout,0.46040294,0.19841142,0.34118566,0.46040294,Medium,Normal
1,8,1,12,1,1,1,23,27,8,6,1,0,0,1,0,1,18,0,0,8,8,8,13.73125,0,0,8,8,8,13.73125,0,9.4,-0.8,-3.12,Graduate,HCT,Faculty of Business,Human Resources,Expat,2019,,Graduate,0.2118982,0.12314874,0.66495305,0.2118982,Low,Normal
1,8,4,5,1,1,1,23,27,10,10,0,0,0,1,0,1,23,0,0,6,6,6,13.333333333333334,0,0,6,8,3,12.666666666666666,0,11.1,0.6,2.02,Dropout,Abu Dhabi University,College of Engineering,Electrical Engineering,Expat,2019,Academic failure,Graduate,0.40252328,0.16885021,0.42862654,0.40252328,Medium,Normal
1,1,1,16,1,1,1,13,14,10,9,1,0,0,1,0,0,21,0,0,6,8,5,12.0,0,0,6,9,5,10.8,0,12.7,3.7,-1.7,Dropout,HCT,Faculty of Information Technology,Software Development,Expat,2020,Academic failure,Dropout,0.45687222,0.1864265,0.35670125,0.45687222,Medium,Normal
1,15,1,3,0,14,1,22,28,7,7,1,0,0,1,0,0,23,0,5,9,10,9,10.88888888888889,0,3,8,10,6,11.333333333333334,0,11.1,0.6,2.02,Graduate,Khalifa University,College of Medicine,Biomedical Research,Expat,2019,,Graduate,0.22232753,0.12771444,0.649958,0.22232753,Low,Normal
1,1,3,12,1,1,1,13,27,10,8,1,0,0,1,0,0,19,0,0,7,8,7,13.025,0,0,8,9,8,13.811111111111112,0,13.9,-0.3,0.79,Graduate,UAEU,College of Engineering,Computer Engineering,Expat,2020,,Graduate,0.24233885,0.12701342,0.6306477,0.24233885,Medium,Normal
1,8,2,15,1,1,1,1,28,6,7,1,0,0,1,0,0,18,0,0,6,6,6,13.0,0,0,6,6,6,14.166666666666666,0,12.4,0.5,1.79,Graduate,HCT,Faculty of Information Technology,Network Engineering,Emirati,2021,,Graduate,0.21175687,0.1241946,0.66404855,0.21175687,Low,Normal
1,1,1,15,1,1,1,13,27,10,10,1,1,0,1,0,0,19,0,0,6,10,5,11.8,0,0,6,10,5,12.0,0,10.8,1.4,1.74,Graduate,Khalifa University,College of Engineering & Physical Sciences,Biomedical Engineering,Expat,2021,,Graduate,0.2554854,0.2153185,0.52919614,0.2554854,Medium,Normal
1,12,1,12,1,1,1,13,27,10,10,0,0,0,1,0,1,25,0,0,8,8,7,12.042857142857144,0,0,8,8,7,12.042857142857144,0,12.7,3.7,-1.7,Graduate,Abu Dhabi University,College of Engineering,Industrial Engineering,Expat,2019,,Graduate,0.2111704,0.12616043,0.6626692,0.2111704,Low,Normal
1,1,2,16,1,1,1,1,28,5,10,1,0,0,1,0,0,19,0,0,6,9,5,12.2,0,0,6,10,4,13.0,0,9.4,-0.8,-3.12,Enrolled,Khalifa University,College of Engineering & Physical Sciences,Biomedical Engineering,Emirati,2023,,Enrolled,0.2827034,0.36753836,0.34975827,0.2827034,Medium,Normal
1,1,1,12,1,1,1,1,14,6,8,0,0,0,1,0,1,19,0,0,7,8,7,12.8375,0,0,8,8,8,15.5,0,13.9,-0.3,0.79,Graduate,UAEU,College of Business & Economics,Business Administration,Expat,2022,,Graduate,0.21172631,0.12432092,0.66395277,0.21172631,Low,Normal
1,12,1,13,1,1,1,23,28,29,44,0,0,1,1,0,1,24,0,0,7,13,7,11.0,0,0,8,13,7,11.7,0,12.7,3.7,-1.7,Graduate,AUS,School of Business Administration,Finance,Expat,2019,,Graduate,0.21074581,0.14195201,0.6473022,0.21074581,Low,Normal
1,1,1,14,1,1,1,22,27,10,8,1,0,0,1,0,1,18,0,0,6,7,6,13.5,0,0,6,9,5,14.0,0,8.9,1.4,3.51,Graduate,UAEU,College of Business & Economics,Accounting,Emirati,2020,,Graduate,0.22437532,0.1294272,0.6461975,0.22437532,Low,Normal
1,8,5,10,1,1,1,22,27,8,6,1,0,0,1,0,1,19,0,0,6,8,6,12.125,0,0,6,7,6,12.714285714285714,0,16.2,0.3,-0.92,Graduate,UAEU,College of Engineering,Civil Engineering,Abroad,2019,,Graduate,0.2118982,0.12314874,0.66495305,0.2118982,Low,Normal
1,1,5,12,1,1,1,22,27,10,10,0,0,0,1,0,1,18,0,0,8,12,7,12.62857142857143,0,0,8,12,7,12.62857142857143,0,12.7,3.7,-1.7,Graduate,Zayed University,College of Communication & Media Sciences,Public Relations,Expat,2021,,Graduate,0.21151279,0.12474359,0.6637436,0.21151279,Low,Normal
1,12,1,17,0,1,1,23,1,10,5,0,0,0,1,0,0,27,0,0,5,9,3,10.666666666666666,0,0,5,7,4,11.4,0,10.8,1.4,1.74,Enrolled,Zayed University,College of Communication & Media Sciences,Digital Media,Abroad,2019,,Graduate,0.28312832,0.35650963,0.36036208,0.28312832,Medium,Normal
1,8,3,10,1,1,1,1,1,5,6,0,0,0,1,0,0,19,0,0,6,11,5,11.2,0,0,6,13,5,11.6,0,15.5,2.8,-4.06,Graduate,Khalifa University,College of Medicine,Pharmacology,Expat,2021,,Graduate,0.25231826,0.18353157,0.56415015,0.25231826,Medium,Normal
1,9,1,15,1,1,1,1,1,4,4,0,0,0,1,0,1,18,0,0,6,6,6,12.666666666666666,0,0,6,6,6,11.833333333333334,0,12.7,3.7,-1.7,Dropout,Abu Dhabi University,College of Engineering,Civil Engineering,Emirati,2022,Transferred to another university,Graduate,0.331096,0.1731483,0.49575564,0.331096,Medium,Normal
2,12,1,14,1,1,1,22,27,10,1,0,0,1,0,0,0,34,0,0,6,7,4,13.5,0,0,6,6,0,0.0,6,12.7,3.7,-1.7,Dropout,Zayed University,College of Communication & Media Sciences,Public Relations,Expat,2021,Left the country,Dropout,0.5542794,0.1318766,0.31384403,0.5542794,High,Normal
1,1,6,9,1,1,1,22,27,10,10,0,0,0,1,0,0,18,0,0,5,9,3,11.666666666666666,0,0,5,15,2,11.0,0,7.6,2.6,0.32,Enrolled,Khalifa University,College of Computing & Mathematical Sciences,Computer Science,Abroad,2021,,Enrolled,0.30337507,0.3536277,0.34299725,0.30337507,Medium,Normal
1,1,1,9,1,1,1,22,28,5,10,1,0,0,1,0,0,18,0,0,5,8,2,10.5,0,0,5,7,3,12.333333333333334,0,7.6,2.6,0.32,Enrolled,UAEU,College of Business & Economics,Business Administration,Emirati,2021,,Enrolled,0.28149787,0.3656806,0.35282153,0.28149787,Medium,Normal
1,1,3,12,1,1,1,22,28,8,8,1,0,0,1,0,0,18,0,0,8,8,8,14.26875,0,0,8,8,8,14.26875,0,9.4,-0.8,-3.12,Enrolled,AUS,School of Engineering,Chemical Engineering,Expat,2019,,Graduate,0.23467414,0.18914321,0.57618266,0.23467414,Low,Normal
1,1,2,15,1,1,1,23,28,8,8,1,0,1,0,0,0,20,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,Dropout,Zayed University,College of Communication & Media Sciences,Public Relations,Emirati,2020,Work commitment,Dropout,0.5542794,0.1318766,0.31384403,0.5542794,High,Normal
1,1,1,9,1,1,1,13,27,10,10,1,0,0,1,0,1,19,0,0,5,8,2,10.5,0,0,5,11,3,13.333333333333334,0,7.6,2.6,0.32,Enrolled,Abu Dhabi University,College of Engineering,Industrial Engineering,Emirati,2021,,Enrolled,0.28526044,0.36869967,0.3460399,0.28526044,Medium,Normal
1,1,1,10,1,1,1,22,1,4,6,0,0,0,1,0,0,21,0,0,6,11,5,11.2,0,0,6,15,1,10.0,0,7.6,2.6,0.32,Enrolled,UAEU,College of Business & Economics,Business Administration,Emirati,2022,,Enrolled,0.28656554,0.367418,0.3460165,0.28656554,Medium,Normal
2,12,1,17,0,3,1,13,14,10,8,0,0,0,1,0,0,26,0,0,5,5,5,12.0,0,0,5,6,5,14.833333333333334,0,10.8,1.4,1.74,Graduate,HCT,Faculty of Business,Logistics & Transport,Expat,2022,,Graduate,0.22745346,0.15518345,0.61736315,0.22745346,Low,Normal
1,14,2,13,1,1,1,1,14,5,4,0,0,0,1,0,0,27,0,0,7,9,7,12.228571428571428,0,1,8,10,8,13.2125,0,10.8,1.4,1.74,Graduate,Zayed University,College of Communication & Media Sciences,Digital Media,Abroad,2020,,Graduate,0.21965685,0.12676054,0.65358263,0.21965685,Low,Normal
1,1,1,14,1,1,1,1,28,6,2,1,0,0,1,0,0,20,0,0,5,6,4,11.5,0,0,5,5,4,10.75,0,9.4,-0.8,-3.12,Graduate,UAEU,College of Medicine & Health Sciences,Medicine,Expat,2019,,Graduate,0.24051829,0.13438746,0.62509423,0.24051829,Medium,Normal
1,8,1,10,1,1,1,13,1,6,1,1,0,0,1,0,0,18,0,0,6,8,6,15.375,0,0,6,7,6,16.428571428571427,0,16.2,0.3,-0.92,Graduate,HCT,Faculty of Business,Logistics & Transport,Expat,2019,,Graduate,0.21201412,0.123130634,0.6648553,0.21201412,Low,Normal
1,17,1,6,1,16,1,1,1,6,6,1,0,0,0,0,0,23,0,7,12,19,9,13.666666666666666,0,4,9,15,6,13.5,0,8.9,1.4,3.51,Enrolled,Abu Dhabi University,College of Engineering,Industrial Engineering,Emirati,2023,,Enrolled,0.28895792,0.36569935,0.34534273,0.28895792,Medium,Normal
1,12,1,12,1,12,1,1,5,5,4,0,0,0,1,0,0,24,0,0,8,11,7,12.614285714285714,0,0,8,11,7,12.614285714285714,0,12.7,3.7,-1.7,Graduate,Zayed University,College of Interdisciplinary Studies,Liberal Arts,Emirati,2020,,Graduate,0.23109268,0.14699394,0.6219134,0.23109268,Low,Normal
1,15,1,10,1,14,1,23,28,7,10,1,0,0,1,0,1,19,0,3,6,7,5,12.2,0,2,6,6,6,11.5,0,13.9,-0.3,0.79,Graduate,AUS,School of Business Administration,Management Information Systems,Emirati,2022,,Graduate,0.21146652,0.12493508,0.6635984,0.21146652,Low,Normal
1,1,1,15,1,1,1,13,28,4,6,0,0,0,1,0,0,19,0,0,6,13,4,11.75,0,0,6,10,4,11.0,0,10.8,1.4,1.74,Graduate,Abu Dhabi University,College of Business Administration,MBA,Expat,2020,,Graduate,0.27893955,0.21822047,0.50284,0.27893955,Medium,Normal
1,1,4,10,1,1,1,13,28,10,7,1,0,1,1,0,1,19,0,0,6,9,5,11.4,0,0,6,9,3,10.0,0,8.9,1.4,3.51,Enrolled,AUS,School of Engineering,Mechanical Engineering,Abroad,2021,,Enrolled,0.28404075,0.36030957,0.35564968,0.28404075,Medium,Normal
1,1,1,10,1,1,1,22,14,6,11,0,0,1,1,0,0,18,0,0,6,10,5,10.6,0,0,6,14,2,10.0,0,7.6,2.6,0.32,Enrolled,Abu Dhabi University,College of Arts & Sciences,Mathematics,Expat,2022,,Enrolled,0.2876546,0.36685708,0.34548828,0.2876546,Medium,Normal
1,16,1,3,0,1,1,1,28,6,8,0,0,0,1,0,0,22,0,14,16,16,13,10.923076923076923,0,13,13,13,11,11.454545454545457,0,16.2,0.3,-0.92,Graduate,AUS,School of Business Administration,Marketing,Expat,2021,,Graduate,0.21663177,0.12568173,0.65768653,0.21663177,Low,Normal
1,14,1,5,1,1,1,1,14,6,11,0,0,0,1,0,0,20,0,0,6,6,5,12.4,0,0,6,9,5,12.4,0,12.7,3.7,-1.7,Graduate,Zayed University,College of Communication & Media Sciences,Public Relations,Expat,2020,,Graduate,0.23352222,0.1704588,0.59601897,0.23352222,Low,Normal
1,12,1,4,1,1,1,13,14,10,10,0,0,0,1,0,0,25,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,Dropout,HCT,Faculty of Information Technology,Cybersecurity,Emirati,2020,Personal / family reasons,Dropout,0.54095733,0.13951363,0.31952903,0.54095733,High,Normal
1,15,1,4,1,14,1,1,3,5,3,0,0,0,1,0,0,21,0,0,6,6,6,15.833333333333334,0,0,6,8,6,15.5,0,15.5,2.8,-4.06,Graduate,AUS,School of Business Administration,Management Information Systems,Abroad,2021,,Graduate,0.21857792,0.12723428,0.6541878,0.21857792,Low,Normal
1,1,1,12,1,1,1,13,14,32,44,1,0,0,1,0,0,19,0,0,7,12,5,11.8,0,0,7,9,6,11.708333333333334,0,11.1,0.6,2.02,Enrolled,Abu Dhabi University,College of Arts & Sciences,Interior Design,Expat,2020,,Enrolled,0.25637028,0.37749386,0.36613584,0.25637028,Medium,Normal
1,8,4,15,1,1,1,1,14,5,2,1,0,0,1,0,0,18,0,0,6,7,6,12.571428571428571,0,0,6,6,6,13.666666666666666,0,13.9,-0.3,0.79,Graduate,UAEU,College of Business & Economics,Accounting,Emirati,2019,,Graduate,0.2377718,0.12569492,0.63653326,0.2377718,Medium,Normal
1,1,3,14,1,1,1,22,27,1,1,1,0,0,1,0,0,18,0,0,5,7,3,12.0,0,0,5,7,4,13.25,1,7.6,2.6,0.32,Graduate,UAEU,College of Engineering,Electrical Engineering,Expat,2020,,Graduate,0.25314176,0.1400142,0.60684407,0.25314176,Medium,Normal
1,8,3,12,1,1,1,3,3,10,8,1,0,0,1,1,0,19,0,0,7,8,7,13.3625,0,0,8,9,8,14.444444444444445,0,13.9,-0.3,0.79,Graduate,AUS,College of Arts & Sciences,Computer Science,Expat,2020,,Graduate,0.24270812,0.12985393,0.62743795,0.24270812,Medium,Normal
1,1,1,6,1,1,5,3,3,7,7,1,0,0,1,0,1,19,1,0,5,6,5,15.4,0,0,5,5,5,16.0,0,10.8,1.4,1.74,Graduate,Zayed University,College of Communication & Media Sciences,Journalism,Abroad,2019,,Graduate,0.2118982,0.12314874,0.66495305,0.2118982,Low,Normal
1,8,2,15,1,1,1,22,28,6,6,1,0,1,0,0,0,18,0,0,6,9,5,12.2,0,0,6,9,4,11.75,0,10.8,1.4,1.74,Dropout,Khalifa University,College of Medicine,Medicine,Emirati,2019,Academic failure,Dropout,0.54078984,0.13696907,0.32224104,0.54078984,High,Normal
1,16,1,10,1,14,1,23,28,6,8,1,0,0,1,0,1,20,0,6,11,11,11,12.818181818181818,0,6,11,11,11,13.545454545454543,0,12.4,0.5,1.79,Graduate,Abu Dhabi University,College of Business Administration,MBA,Emirati,2019,,Graduate,0.2118982,0.12314874,0.66495305,0.2118982,Low,Normal
1,8,5,12,1,1,1,1,14,5,9,1,0,0,1,0,0,19,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.4,0.5,1.79,Dropout,AUS,School of Business Administration,Finance,Expat,2019,Personal / family reasons,Dropout,0.5542794,0.1318766,0.31384403,0.5542794,High,Normal
1,13,1,12,1,1,1,13,27,6,8,1,0,0,1,0,0,28,0,12,17,21,17,13.394736842105264,0,11,17,19,17,13.554736842105264,0,16.2,0.3,-0.92,Graduate,HCT,Faculty of Business,Business Technology,Emirati,2019,,Graduate,0.2118982,0.12314874,0.66495305,0.2118982,Low,Normal
1,1,1,10,1,1,1,22,1,10,10,1,0,0,1,0,1,20,0,0,6,8,6,14.25,0,0,6,8,6,11.0,0,12.7,3.7,-1.7,Graduate,UAEU,College of Business & Economics,Economics,Emirati,2020,,Graduate,0.2118982,0.12314874,0.66495305,0.2118982,Low,Normal
1,13,1,3,0,1,1,22,28,12,8,1,0,0,1,0,0,30,0,9,11,19,9,13.444444444444445,1,5,7,7,7,14.714285714285714,0,7.6,2.6,0.32,Dropout,HCT,Faculty of Business,Business Technology,Abroad,2019,Financial difficulties,Graduate,0.42647874,0.14083448,0.43268675,0.42647874,Medium,Normal
1,1,4,12,1,1,1,1,14,10,8,1,0,0,1,0,1,19,0,0,7,8,7,12.285714285714286,0,0,8,10,8,11.7375,0,12.4,0.5,1.79,Graduate,Abu Dhabi University,College of Engineering,Industrial Engineering,Emirati,2019,,Graduate,0.2118982,0.12314874,0.66495305,0.2118982,Low,Normal
